91.271, 122.286, 1.917, 33.300 False
91.248, 122.192, 1.926, 33.350 False
91.227, 122.100, 1.932, 33.400 False
91.206, 122.006, 1.941, 33.450 False
91.187, 121.912, 1.936, 33.500 False
91.166, 121.817, 1.938, 33.550 False
91.147, 121.722, 1.930, 33.600 False
91.127, 121.628, 1.931, 33.650 False
91.110, 121.533, 1.924, 33.700 False
91.091, 121.438, 1.926, 33.750 False
91.074, 121.343, 1.920, 33.800 False
91.056, 121.249, 1.924, 33.850 False
91.041, 121.154, 1.919, 33.900 False
91.024, 121.059, 1.923, 33.950 False
91.009, 120.964, 1.919, 34.000 False
90.993, 120.869, 1.923, 34.050 False
90.979, 120.773, 1.920, 34.100 False
90.964, 120.678, 1.925, 34.150 False
90.951, 120.583, 1.922, 34.200 False
90.937, 120.487, 1.926, 34.250 False
90.925, 120.392, 1.923, 34.300 False
90.911, 120.296, 1.928, 34.350 False
90.902, 120.200, 1.916, 34.400 False
90.896, 120.104, 1.906, 34.450 False
90.895, 120.010, 1.919, 34.500 False
90.890, 119.914, 1.935, 34.550 False
90.888, 119.818, 1.918, 34.600 False
90.885, 119.722, 1.927, 34.650 False
90.885, 119.625, 1.911, 34.700 False
90.884, 119.529, 1.923, 34.750 False
90.886, 119.432, 1.910, 34.800 False
90.887, 119.336, 1.923, 34.850 False
90.891, 119.239, 1.912, 34.900 False
90.894, 119.143, 1.926, 34.950 False
90.899, 119.046, 1.915, 35.000 False
90.903, 118.950, 1.929, 35.050 False
90.911, 118.853, 1.919, 35.100 False
90.917, 118.756, 1.932, 35.150 False
90.926, 118.660, 1.922, 35.200 False
90.932, 118.561, 1.923, 35.250 False
90.944, 118.464, 1.906, 35.300 False
90.956, 118.367, 1.922, 35.350 False
90.970, 118.271, 1.914, 35.400 False
90.982, 118.175, 1.933, 35.450 False
90.998, 118.079, 1.925, 35.500 False
91.011, 117.982, 1.941, 35.550 False
91.028, 117.886, 1.931, 35.600 False
91.043, 117.790, 1.945, 35.650 False
91.061, 117.694, 1.935, 35.700 False
91.077, 117.598, 1.947, 35.750 False
91.088, 117.500, 1.960, 35.800 False
91.096, 117.402, 1.961, 35.850 False
91.105, 117.305, 1.960, 35.900 False
91.113, 117.207, 1.959, 35.950 False
91.122, 117.110, 1.957, 36.000 False
91.131, 117.012, 1.954, 36.050 False
91.139, 116.915, 1.952, 36.100 False
91.148, 116.818, 1.950, 36.150 False
91.157, 116.721, 1.949, 36.200 False
91.165, 116.624, 1.947, 36.250 False
91.174, 116.527, 1.946, 36.300 False
91.183, 116.430, 1.945, 36.350 False
91.192, 116.333, 1.945, 36.400 False
91.201, 116.237, 1.944, 36.450 False
91.210, 116.140, 1.944, 36.500 False
91.219, 116.043, 1.944, 36.550 False
91.228, 115.946, 1.945, 36.600 False
91.237, 115.849, 1.945, 36.650 False
91.246, 115.753, 1.945, 36.700 False
91.256, 115.656, 1.946, 36.750 False
91.265, 115.559, 1.946, 36.800 False
91.274, 115.462, 1.947, 36.850 False
91.283, 115.365, 1.947, 36.900 False
91.292, 115.268, 1.947, 36.950 False
91.302, 115.171, 1.948, 37.000 False
91.311, 115.074, 1.948, 37.050 False
91.320, 114.977, 1.949, 37.100 False
91.330, 114.880, 1.949, 37.150 False
91.338, 114.783, 1.949, 37.200 False
91.346, 114.686, 1.950, 37.250 False
91.355, 114.589, 1.950, 37.300 False
91.363, 114.492, 1.950, 37.350 False
91.371, 114.395, 1.950, 37.400 False
91.379, 114.297, 1.951, 37.450 False
91.387, 114.200, 1.951, 37.500 False
91.395, 114.103, 1.951, 37.550 False
91.403, 114.006, 1.951, 37.600 False
91.411, 113.908, 1.952, 37.650 False
91.419, 113.811, 1.952, 37.700 False
91.427, 113.714, 1.952, 37.750 False
91.435, 113.617, 1.952, 37.800 False
91.443, 113.519, 1.953, 37.850 False
91.450, 113.422, 1.953, 37.900 False
91.458, 113.325, 1.953, 37.950 False
91.466, 113.227, 1.953, 38.000 False
91.473, 113.130, 1.954, 38.050 False
91.481, 113.032, 1.954, 38.100 False
91.488, 112.935, 1.954, 38.150 False
91.496, 112.838, 1.954, 38.200 False
91.503, 112.740, 1.955, 38.250 False
91.511, 112.643, 1.955, 38.300 False
91.518, 112.545, 1.955, 38.350 False
91.525, 112.448, 1.955, 38.400 False
91.533, 112.350, 1.956, 38.450 False
91.540, 112.253, 1.956, 38.500 False
91.547, 112.155, 1.956, 38.550 False
91.554, 112.058, 1.956, 38.600 False
91.561, 111.960, 1.957, 38.650 False
91.569, 111.862, 1.957, 38.700 False
91.577, 111.765, 1.957, 38.750 False
91.585, 111.667, 1.957, 38.800 False
91.592, 111.570, 1.958, 38.850 False
91.600, 111.472, 1.958, 38.900 False
91.608, 111.375, 1.958, 38.950 False
91.616, 111.277, 1.958, 39.000 False
91.623, 111.179, 1.959, 39.050 False
91.631, 111.082, 1.959, 39.100 False
91.639, 110.984, 1.959, 39.150 False
91.646, 110.886, 1.959, 39.200 False
91.654, 110.789, 1.959, 39.250 False
91.661, 110.691, 1.960, 39.300 False
91.668, 110.593, 1.960, 39.350 False
91.676, 110.496, 1.960, 39.400 False
91.683, 110.398, 1.960, 39.450 False
91.690, 110.300, 1.960, 39.500 False
91.697, 110.202, 1.961, 39.550 False
91.704, 110.105, 1.961, 39.600 False
91.711, 110.007, 1.961, 39.650 False
91.718, 109.909, 1.961, 39.700 False
91.724, 109.811, 1.962, 39.750 False
91.731, 109.713, 1.961, 39.800 False
91.737, 109.615, 1.962, 39.850 False
91.744, 109.517, 1.962, 39.900 False
91.750, 109.420, 1.962, 39.950 False
91.756, 109.322, 1.962, 40.000 False
91.762, 109.224, 1.963, 40.050 False
91.768, 109.126, 1.962, 40.100 False
91.774, 109.028, 1.963, 40.150 False
91.779, 108.930, 1.963, 40.200 False
91.785, 108.832, 1.964, 40.250 False
91.790, 108.734, 1.963, 40.300 False
91.796, 108.636, 1.964, 40.350 False
91.801, 108.538, 1.964, 40.400 False
91.806, 108.439, 1.964, 40.450 False
91.811, 108.341, 1.964, 40.500 False
91.817, 108.243, 1.965, 40.550 False
91.821, 108.145, 1.965, 40.600 False
91.827, 108.047, 1.965, 40.650 False
91.831, 107.949, 1.965, 40.700 False
91.836, 107.851, 1.966, 40.750 False
91.841, 107.753, 1.965, 40.800 False
91.845, 107.654, 1.966, 40.850 False
91.850, 107.556, 1.966, 40.900 False
91.854, 107.458, 1.966, 40.950 False
91.859, 107.360, 1.966, 41.000 False
91.863, 107.262, 1.967, 41.050 False
91.867, 107.163, 1.966, 41.100 False
91.871, 107.065, 1.967, 41.150 False
91.875, 106.967, 1.967, 41.200 False
91.879, 106.868, 1.967, 41.250 False
91.883, 106.770, 1.967, 41.300 False
91.887, 106.672, 1.968, 41.350 False
91.891, 106.573, 1.977, 41.400 False
91.896, 106.473, 2.015, 41.450 False
91.901, 106.370, 2.079, 41.500 False
91.906, 106.263, 2.170, 41.550 False
91.911, 106.150, 2.269, 41.600 False
91.916, 106.033, 2.365, 41.650 False
91.922, 105.912, 2.457, 41.700 False
91.928, 105.785, 2.546, 41.750 False
91.934, 105.655, 2.630, 41.800 False
91.940, 105.521, 2.710, 41.850 False
91.946, 105.383, 2.787, 41.900 False
91.952, 105.241, 2.862, 41.950 False
91.958, 105.096, 2.933, 42.000 False
91.965, 104.947, 3.003, 42.050 False
91.971, 104.794, 3.071, 42.100 False
91.978, 104.639, 3.137, 42.150 False
91.985, 104.480, 3.203, 42.200 False
91.991, 104.318, 3.268, 42.250 False
91.998, 104.152, 3.333, 42.300 False
92.005, 103.984, 3.397, 42.350 False
92.012, 103.812, 3.461, 42.400 False
92.019, 103.637, 3.525, 42.450 False
92.026, 103.459, 3.590, 42.500 False
92.033, 103.277, 3.654, 42.550 False
92.040, 103.093, 3.718, 42.600 False
92.047, 102.905, 3.783, 42.650 False
92.054, 102.714, 3.847, 42.700 False
92.061, 102.519, 3.910, 42.750 False
92.067, 102.322, 3.974, 42.800 False
92.074, 102.121, 4.036, 42.850 False
92.081, 101.917, 4.099, 42.900 False
92.088, 101.710, 4.161, 42.950 False
92.094, 101.500, 4.222, 43.000 False
92.101, 101.287, 4.284, 43.050 False
92.107, 101.071, 4.344, 43.100 False
92.114, 100.852, 4.405, 43.150 False
92.121, 100.630, 4.466, 43.200 False
92.128, 100.405, 4.528, 43.250 False
92.135, 100.176, 4.589, 43.300 False
92.142, 99.945, 4.651, 43.350 False
92.149, 99.710, 4.713, 43.400 False
92.156, 99.473, 4.776, 43.450 False
92.162, 99.232, 4.835, 43.500 False
92.168, 98.989, 4.889, 43.550 False
92.174, 98.743, 4.936, 43.600 False
92.180, 98.495, 4.977, 43.650 False
92.186, 98.245, 5.009, 43.700 False
92.192, 97.994, 5.035, 43.750 False
92.197, 97.742, 5.053, 43.800 False
92.203, 97.489, 5.056, 43.850 False
92.207, 97.238, 5.020, 43.900 False
92.213, 96.989, 4.994, 43.950 False
92.217, 96.739, 5.018, 44.000 False
92.222, 96.487, 5.036, 44.050 False
92.225, 96.235, 5.049, 44.100 False
92.230, 95.983, 5.051, 44.150 False
92.233, 95.731, 5.017, 44.200 False
92.237, 95.482, 4.989, 44.250 False
92.240, 95.232, 5.012, 44.300 False
92.243, 94.981, 5.030, 44.350 False
92.245, 94.729, 5.043, 44.400 False
92.248, 94.476, 5.042, 44.450 False
92.249, 94.226, 5.003, 44.500 False
92.252, 93.976, 4.998, 44.550 False
92.253, 93.726, 5.019, 44.600 False
92.255, 93.474, 5.036, 44.650 False
92.255, 93.222, 5.047, 44.700 False
92.256, 92.969, 5.048, 44.750 False
92.258, 92.718, 5.011, 44.800 False
92.260, 92.468, 5.004, 44.850 False
92.261, 92.217, 5.022, 44.900 False
92.263, 91.966, 5.036, 44.950 False
92.264, 91.714, 5.036, 45.000 False
92.266, 91.463, 4.999, 45.050 False
92.267, 91.213, 5.013, 45.100 False
92.268, 90.962, 5.029, 45.150 False
92.269, 90.710, 5.041, 45.200 False
92.270, 90.457, 5.048, 45.250 False
92.271, 90.206, 5.027, 45.300 False
92.272, 89.956, 4.996, 45.350 False
92.272, 89.705, 5.015, 45.400 False
92.273, 89.454, 5.030, 45.450 False
92.273, 89.202, 5.040, 45.500 False
92.274, 88.950, 5.046, 45.550 False
92.274, 88.698, 5.027, 45.600 False
92.274, 88.448, 4.997, 45.650 False
92.274, 88.197, 5.014, 45.700 False
92.274, 87.946, 5.028, 45.750 False
92.273, 87.694, 5.038, 45.800 False
92.273, 87.442, 5.043, 45.850 False
92.272, 87.191, 5.019, 45.900 False
92.271, 86.941, 4.989, 45.950 False
92.270, 86.691, 5.008, 46.000 False
92.269, 86.440, 5.024, 46.050 False
92.268, 86.188, 5.035, 46.100 False
92.266, 85.936, 5.038, 46.150 False
92.264, 85.686, 5.006, 46.200 False
92.263, 85.436, 4.998, 46.250 False
92.261, 85.186, 5.016, 46.300 False
92.259, 84.934, 5.030, 46.350 False
92.257, 84.682, 5.040, 46.400 False
92.255, 84.430, 5.044, 46.450 False
92.253, 84.179, 5.017, 46.500 False
92.252, 83.929, 4.987, 46.550 False
92.250, 83.679, 5.007, 46.600 False
92.248, 83.428, 5.023, 46.650 False
92.247, 83.177, 5.035, 46.700 False
92.245, 82.925, 5.041, 46.750 False
92.244, 82.673, 5.025, 46.800 False
92.242, 82.423, 4.994, 46.850 False
92.240, 82.173, 5.012, 46.900 False
92.239, 81.922, 5.026, 46.950 False
92.237, 81.670, 5.036, 47.000 False
92.236, 81.418, 5.043, 47.050 False
92.234, 81.166, 5.036, 47.100 False
92.233, 80.915, 4.998, 47.150 False
92.231, 80.665, 5.008, 47.200 False
92.229, 80.414, 5.021, 47.250 False
92.228, 80.163, 5.031, 47.300 False
92.226, 79.911, 5.038, 47.350 False
92.224, 79.659, 5.043, 47.400 False
92.222, 79.408, 5.020, 47.450 False
92.220, 79.158, 4.997, 47.500 False
92.218, 78.907, 5.012, 47.550 False
92.216, 78.656, 5.023, 47.600 False
92.214, 78.405, 5.031, 47.650 False
92.212, 78.153, 5.036, 47.700 False
92.210, 77.901, 5.024, 47.750 False
92.208, 77.652, 4.993, 47.800 False
92.205, 77.402, 5.009, 47.850 False
92.203, 77.151, 5.021, 47.900 False
92.201, 76.899, 5.030, 47.950 False
92.198, 76.647, 5.034, 48.000 False
92.195, 76.396, 5.014, 48.050 False
92.192, 76.147, 5.002, 48.100 False
92.190, 75.896, 5.016, 48.150 False
92.187, 75.645, 5.025, 48.200 False
92.184, 75.394, 5.022, 48.250 False
92.180, 75.144, 4.995, 48.300 False
92.177, 74.893, 5.011, 48.350 False
92.173, 74.642, 5.023, 48.400 False
92.169, 74.391, 5.032, 48.450 False
92.164, 74.139, 5.032, 48.500 False
92.160, 73.889, 4.998, 48.550 False
92.156, 73.639, 5.007, 48.600 False
92.151, 73.388, 5.020, 48.650 False
92.146, 73.137, 5.029, 48.700 False
92.141, 72.885, 5.028, 48.750 False
92.135, 72.635, 4.989, 48.800 False
92.130, 72.385, 5.001, 48.850 False
92.124, 72.135, 5.016, 48.900 False
92.118, 71.884, 5.027, 48.950 False
92.112, 71.632, 5.020, 49.000 False
92.106, 71.383, 4.993, 49.050 False
92.099, 71.133, 5.010, 49.100 False
92.092, 70.882, 5.023, 49.150 False
92.085, 70.630, 5.033, 49.200 False
92.078, 70.379, 5.031, 49.250 False
92.070, 70.129, 4.992, 49.300 False
92.063, 69.879, 5.004, 49.350 False
92.055, 69.628, 5.018, 49.400 False
92.047, 69.377, 5.028, 49.450 False
92.038, 69.126, 5.021, 49.500 False
92.030, 68.876, 4.993, 49.550 False
92.021, 68.626, 5.010, 49.600 False
92.012, 68.375, 5.023, 49.650 False
92.003, 68.124, 5.032, 49.700 False
91.994, 67.872, 5.031, 49.750 False
91.987, 67.622, 4.993, 49.800 False
91.981, 67.372, 5.004, 49.850 False
91.977, 67.122, 5.017, 49.900 False
91.970, 66.870, 5.027, 49.950 False
91.966, 66.619, 5.025, 50.000 False
91.960, 66.369, 4.987, 50.050 False
91.956, 66.120, 4.999, 50.100 False
91.951, 65.869, 5.014, 50.150 False
91.948, 65.618, 5.026, 50.200 False
91.943, 65.366, 5.034, 50.250 False
91.940, 65.115, 5.028, 50.300 False
91.936, 64.865, 4.986, 50.350 False
91.934, 64.615, 4.998, 50.400 False
91.930, 64.365, 5.013, 50.450 False
91.928, 64.114, 5.024, 50.500 False
91.925, 63.862, 5.033, 50.550 False
91.924, 63.611, 5.029, 50.600 False
91.921, 63.361, 4.988, 50.650 False
91.920, 63.111, 4.999, 50.700 False
91.918, 62.861, 5.014, 50.750 False
91.917, 62.609, 5.025, 50.800 False
91.915, 62.358, 5.032, 50.850 False
91.915, 62.106, 5.030, 50.900 False
91.913, 61.856, 4.991, 50.950 False
91.913, 61.606, 5.001, 51.000 False
91.912, 61.356, 5.014, 51.050 False
91.912, 61.105, 5.024, 51.100 False
91.911, 60.853, 5.022, 51.150 False
91.911, 60.603, 4.997, 51.200 False
91.911, 60.353, 5.011, 51.250 False
91.912, 60.102, 5.022, 51.300 False
91.911, 59.851, 5.029, 51.350 False
91.912, 59.599, 5.030, 51.400 False
91.912, 59.349, 4.996, 51.450 False
91.911, 59.098, 5.001, 51.500 False
91.911, 58.847, 5.010, 51.550 False
91.911, 58.596, 5.019, 51.600 False
91.911, 58.344, 5.027, 51.650 False
91.912, 58.094, 5.018, 51.700 False
91.911, 57.845, 4.997, 51.750 False
91.911, 57.595, 5.012, 51.800 False
91.910, 57.344, 5.022, 51.850 False
91.910, 57.093, 5.028, 51.900 False
91.909, 56.841, 5.031, 51.950 False
91.909, 56.590, 5.018, 52.000 False
91.908, 56.341, 4.989, 52.050 False
91.907, 56.092, 5.006, 52.100 False
91.907, 55.841, 5.018, 52.150 False
91.908, 55.590, 5.025, 52.200 False
91.909, 55.339, 5.027, 52.250 False
91.911, 55.087, 4.995, 52.300 False
91.911, 54.837, 5.000, 52.350 False
91.912, 54.586, 5.011, 52.400 False
91.912, 54.336, 5.019, 52.450 False
91.914, 54.085, 5.013, 52.500 False
91.914, 53.835, 4.985, 52.550 False
91.915, 53.585, 5.001, 52.600 False
91.917, 53.335, 5.014, 52.650 False
91.918, 53.084, 5.023, 52.700 False
91.919, 52.832, 5.026, 52.750 False
91.921, 52.582, 4.996, 52.800 False
91.922, 52.332, 5.004, 52.850 False
91.924, 52.082, 5.016, 52.900 False
91.926, 51.830, 5.024, 52.950 False
91.928, 51.579, 5.019, 53.000 False
91.929, 51.330, 4.992, 53.050 False
91.931, 51.079, 5.006, 53.100 False
91.933, 50.829, 5.017, 53.150 False
91.936, 50.578, 5.025, 53.200 False
91.938, 50.326, 5.027, 53.250 False
91.940, 50.076, 5.000, 53.300 False
91.942, 49.826, 5.006, 53.350 False
91.944, 49.575, 5.016, 53.400 False
91.947, 49.324, 5.023, 53.450 False
91.949, 49.073, 5.021, 53.500 False
91.951, 48.823, 4.996, 53.550 False
91.954, 48.572, 5.008, 53.600 False
91.956, 48.322, 5.017, 53.650 False
91.958, 48.071, 5.023, 53.700 False
91.961, 47.819, 5.028, 53.750 False
91.963, 47.568, 5.021, 53.800 False
91.965, 47.318, 4.991, 53.850 False
91.968, 47.068, 4.997, 53.900 False
91.970, 46.818, 5.008, 53.950 False
91.972, 46.567, 5.016, 54.000 False
91.975, 46.316, 5.023, 54.050 False
91.977, 46.065, 5.027, 54.100 False
91.979, 45.814, 5.017, 54.150 False
91.981, 45.564, 4.998, 54.200 False
91.983, 45.314, 5.008, 54.250 False
91.985, 45.063, 5.015, 54.300 False
91.987, 44.812, 5.021, 54.350 False
91.989, 44.561, 5.023, 54.400 False
91.991, 44.310, 5.004, 54.450 False
91.992, 44.061, 4.992, 54.500 False
91.995, 43.811, 5.003, 54.550 False
91.996, 43.560, 5.012, 54.600 False
91.998, 43.309, 5.018, 54.650 False
91.999, 43.059, 5.014, 54.700 False
92.001, 42.809, 4.986, 54.750 False
92.002, 42.559, 5.000, 54.800 False
92.003, 42.309, 5.011, 54.850 False
92.003, 42.058, 5.019, 54.900 False
92.005, 41.807, 5.023, 54.950 False
92.005, 41.556, 4.997, 55.000 False
92.006, 41.307, 5.003, 55.050 False
92.006, 41.056, 5.013, 55.100 False
92.007, 40.805, 5.020, 55.150 False
92.006, 40.554, 5.015, 55.200 False
92.007, 40.305, 4.987, 55.250 False
92.006, 40.055, 5.001, 55.300 False
92.006, 39.804, 5.012, 55.350 False
92.005, 39.553, 5.020, 55.400 False
92.005, 39.302, 5.021, 55.450 False
92.003, 39.052, 4.986, 55.500 False
92.003, 38.803, 4.995, 55.550 False
92.001, 38.553, 5.008, 55.600 False
92.000, 38.302, 5.017, 55.650 False
91.998, 38.051, 5.024, 55.700 False
91.996, 37.799, 5.022, 55.750 False
91.994, 37.549, 4.997, 55.800 False
91.991, 37.299, 5.008, 55.850 False
91.989, 37.049, 5.003, 55.900 False
91.987, 36.801, 4.928, 55.950 False
91.984, 36.560, 4.801, 56.000 False
91.982, 36.326, 4.641, 56.050 False
91.979, 36.101, 4.458, 56.100 False
91.976, 35.886, 4.262, 56.150 False
91.973, 35.681, 4.057, 56.200 False
91.970, 35.486, 3.852, 56.250 False
91.967, 35.301, 3.653, 56.300 False
91.964, 35.125, 3.461, 56.350 False
91.961, 34.959, 3.277, 56.400 False
91.958, 34.801, 3.101, 56.450 False
91.955, 34.652, 2.934, 56.500 False
91.952, 34.511, 2.775, 56.550 False
91.949, 34.377, 2.624, 56.600 False
91.946, 34.251, 2.481, 56.650 False
91.943, 34.131, 2.346, 56.700 False
91.940, 34.018, 2.218, 56.750 False
91.937, 33.911, 2.097, 56.800 False
91.934, 33.809, 1.982, 56.850 False
91.931, 33.714, 1.874, 56.900 False
91.929, 33.623, 1.772, 56.950 False
91.926, 33.537, 1.675, 57.000 False
91.924, 33.456, 1.584, 57.050 False
91.921, 33.380, 1.498, 57.100 False
91.919, 33.307, 1.416, 57.150 False
